source,tag,division_code,division_name,section_code,section_name,cos,rank
regpat,A44D,14,Manufacture of wearing apparel,C,MANUFACTURING,0.43675318360328674,1
regpat,A44D,14,Manufacture of wearing apparel,C,MANUFACTURING,0.43675318360328674,2
regpat,A44D,96,Personal service activities,T,OTHER SERVICE ACTIVITIES,0.4328277111053467,3
regpat,A45B,31,Manufacture of furniture,C,MANUFACTURING,0.5164446234703064,1
regpat,A45C,15,Manufacture of leather and related products of other materials,C,MANUFACTURING,0.5322403907775879,1
regpat,A45C11,15,Manufacture of leather and related products of other materials,C,MANUFACTURING,0.4117729961872101,1
regpat,A45C13,15,Manufacture of leather and related products of other materials,C,MANUFACTURING,0.513734757900238,1
regpat,A45D,96,Personal service activities,T,OTHER SERVICE ACTIVITIES,0.4170834720134735,1
regpat,A45D2200,96,Personal service activities,T,OTHER SERVICE ACTIVITIES,0.41840770840644836,1
regpat,A45D2200,20,Manufacture of chemicals and chemical products,C,MANUFACTURING,0.41399863362312317,2
regpat,A45D2200,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.41330111026763916,3
regpat,A45D34,28,Manufacture of machinery and equipment n.e.c.,C,MANUFACTURING,0.34883368015289307,1
regpat,A45D34/04,15,Manufacture of leather and related products of other materials,C,MANUFACTURING,0.28157103061676025,1
regpat,A45D34/04,14,Manufacture of wearing apparel,C,MANUFACTURING,0.27572759985923767,2
regpat,A45D34/04,96,Personal service activities,T,OTHER SERVICE ACTIVITIES,0.2746792435646057,3
regpat,A45D40,14,Manufacture of wearing apparel,C,MANUFACTURING,0.3440777659416199,1
regpat,A45F,79,"Travel agency, tour operator and other reservation service and related activities",O,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0.4312829375267029,1
regpat,A45F3,52,"Warehousing, storage and support activities for transportation",H,TRANSPORTATION AND STORAGE,0.3725970387458801,1
regpat,A46B,25,"Manufacture of fabricated metal products, except machinery and equipment",C,MANUFACTURING,0.44487279653549194,1
regpat,A46B15,12,Manufacture of tobacco products,C,MANUFACTURING,0.31415775418281555,1
regpat,A46B2200,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.3903714716434479,1
regpat,A46B2200/1066,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.3455688953399658,1
regpat,A46B9,14,Manufacture of wearing apparel,C,MANUFACTURING,0.3518525958061218,1
regpat,A46B9/04,28,Manufacture of machinery and equipment n.e.c.,C,MANUFACTURING,0.25941064953804016,1
regpat,A46B9/04,28,Manufacture of machinery and equipment n.e.c.,C,MANUFACTURING,0.25941064953804016,2
regpat,A46B9/04,33,"Repair, maintenance and installation of machinery and equipment",C,MANUFACTURING,0.25808900594711304,3
regpat,A46B9/04,12,Manufacture of tobacco products,C,MANUFACTURING,0.25542888045310974,4
regpat,A46D,13,Manufacture of textiles,C,MANUFACTURING,0.4577880799770355,1
regpat,A46D,12,Manufacture of tobacco products,C,MANUFACTURING,0.45681989192962646,2
regpat,A47B,31,Manufacture of furniture,C,MANUFACTURING,0.5673276782035828,1
regpat,A47B88,31,Manufacture of furniture,C,MANUFACTURING,0.41185110807418823,1
regpat,A47B96,31,Manufacture of furniture,C,MANUFACTURING,0.5802553296089172,1
regpat,A47C,31,Manufacture of furniture,C,MANUFACTURING,0.6423760652542114,1
regpat,A47C1,31,Manufacture of furniture,C,MANUFACTURING,0.5031523108482361,1
regpat,A47C27,31,Manufacture of furniture,C,MANUFACTURING,0.5488274097442627,1
regpat,A47C7,31,Manufacture of furniture,C,MANUFACTURING,0.46990594267845154,1
regpat,A47D,31,Manufacture of furniture,C,MANUFACTURING,0.4188011586666107,1
regpat,A47F,47,Retail trade,G,WHOLESALE AND RETAIL TRADE,0.5399283766746521,1
regpat,A47F3,47,Retail trade,G,WHOLESALE AND RETAIL TRADE,0.5139327049255371,1
regpat,A47F5,47,Retail trade,G,WHOLESALE AND RETAIL TRADE,0.44533514976501465,1
regpat,A47G,31,Manufacture of furniture,C,MANUFACTURING,0.42866969108581543,1
regpat,A47G19,56,Food and beverage service activities,I,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,0.5646935105323792,1
regpat,A47H,13,Manufacture of textiles,C,MANUFACTURING,0.4959474205970764,1
regpat,A47H,14,Manufacture of wearing apparel,C,MANUFACTURING,0.4819881021976471,2
regpat,A47J,10,Manufacture of food products,C,MANUFACTURING,0.4316104054450989,1
regpat,A47J,10,Manufacture of food products,C,MANUFACTURING,0.4316104054450989,2
regpat,A47J,11,Manufacture of beverages,C,MANUFACTURING,0.4275369644165039,3
regpat,A47J27,35,"Electricity, gas, steam and air conditioning supply",D,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0.40359485149383545,1
regpat,A47J31,11,Manufacture of beverages,C,MANUFACTURING,0.5258967876434326,1
regpat,A47J31/407,33,"Repair, maintenance and installation of machinery and equipment",C,MANUFACTURING,0.36722689867019653,1
regpat,A47J31/407,33,"Repair, maintenance and installation of machinery and equipment",C,MANUFACTURING,0.36722689867019653,2
regpat,A47J36,11,Manufacture of beverages,C,MANUFACTURING,0.38925498723983765,1
regpat,A47J36,11,Manufacture of beverages,C,MANUFACTURING,0.38925498723983765,2
regpat,A47J37,28,Manufacture of machinery and equipment n.e.c.,C,MANUFACTURING,0.4345482885837555,1
regpat,A47J43,10,Manufacture of food products,C,MANUFACTURING,0.48731186985969543,1
regpat,A47K,36,"Water collection, treatment and supply",E,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",0.4189879298210144,1
regpat,A47K10,36,"Water collection, treatment and supply",E,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",0.33976057171821594,1
regpat,A47K10,36,"Water collection, treatment and supply",E,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",0.33976057171821594,2
regpat,A47K10,97,Activities of households as employers of domestic personnel,U,ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS AND UNDIFFERENTIATED GOODS - AND SERVICE-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE,0.330607146024704,3
regpat,A47L,28,Manufacture of machinery and equipment n.e.c.,C,MANUFACTURING,0.4497329592704773,1
regpat,A47L,28,Manufacture of machinery and equipment n.e.c.,C,MANUFACTURING,0.4497329592704773,2
regpat,A47L11,28,Manufacture of machinery and equipment n.e.c.,C,MANUFACTURING,0.4666539430618286,1
regpat,A47L11/40,33,"Repair, maintenance and installation of machinery and equipment",C,MANUFACTURING,0.33560502529144287,1
regpat,A47L11/40,28,Manufacture of machinery and equipment n.e.c.,C,MANUFACTURING,0.36494922637939453,2
regpat,A47L11/40,33,"Repair, maintenance and installation of machinery and equipment",C,MANUFACTURING,0.33560502529144287,3
regpat,A47L11/4011,33,"Repair, maintenance and installation of machinery and equipment",C,MANUFACTURING,0.4814319312572479,1
regpat,A47L11/4011,28,Manufacture of machinery and equipment n.e.c.,C,MANUFACTURING,0.4721691310405731,2
regpat,A47L13,28,Manufacture of machinery and equipment n.e.c.,C,MANUFACTURING,0.39608335494995117,1
regpat,A47L13,77,Rental and leasing activities,O,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0.39285796880722046,2
regpat,A47L13,56,Food and beverage service activities,I,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,0.39125391840934753,3
regpat,A47L15,36,"Water collection, treatment and supply",E,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",0.45107918977737427,1
regpat,A47L2201,28,Manufacture of machinery and equipment n.e.c.,C,MANUFACTURING,0.4104832410812378,1
regpat,A47L2201/04,36,"Water collection, treatment and supply",E,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",0.40534359216690063,1
regpat,A47L5,28,Manufacture of machinery and equipment n.e.c.,C,MANUFACTURING,0.39851823449134827,1
regpat,A47L9,33,"Repair, maintenance and installation of machinery and equipment",C,MANUFACTURING,0.5056995749473572,1
regpat,A61B,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.5056536793708801,1
regpat,A61B1,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.4194149076938629,1
regpat,A61B1/00006,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.36295270919799805,1
regpat,A61B1/00009,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.4023793935775757,1
regpat,A61B1/000094,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.44760429859161377,1
regpat,A61B1/00045,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.37903937697410583,1
regpat,A61B1/0005,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.3709088861942291,1
regpat,A61B1/0005,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.3709088861942291,2
regpat,A61B1/00096,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.35311606526374817,1
regpat,A61B1/00135,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.40419819951057434,1
regpat,A61B1/0052,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.3190446197986603,1
regpat,A61B1/0052,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.3132377564907074,2
regpat,A61B1/015,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.3178686499595642,1
regpat,A61B1/018,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.40292081236839294,1
regpat,A61B1/04,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.33082491159439087,1
regpat,A61B1/04,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.3250938355922699,2
regpat,A61B1/041,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.3441847562789917,1
regpat,A61B1/043,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.41277116537094116,1
regpat,A61B1/045,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.37841323018074036,1
regpat,A61B1/05,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.4016440510749817,1
regpat,A61B1/05,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.3954429626464844,2
regpat,A61B1/0638,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.34980183839797974,1
regpat,A61B1/0676,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.3697326183319092,1
regpat,A61B1/0684,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.3287932276725769,1
regpat,A61B1/07,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.29822343587875366,1
regpat,A61B10,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.3480524718761444,1
regpat,A61B17,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.38220712542533875,1
regpat,A61B17/0218,32,Other manufacturing,C,MANUFACTURING,0.2573810815811157,1
regpat,A61B17/0218,14,Manufacture of wearing apparel,C,MANUFACTURING,0.35407131910324097,2
regpat,A61B17/0218,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.2930730879306793,3
regpat,A61B17/0218,37,Sewerage,E,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",0.26129424571990967,4
regpat,A61B17/0218,32,Other manufacturing,C,MANUFACTURING,0.2573810815811157,5
regpat,A61B17/0401,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.3479565382003784,1
regpat,A61B17/0401,13,Manufacture of textiles,C,MANUFACTURING,0.365005224943161,2
regpat,A61B17/0401,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.3479565382003784,3
regpat,A61B17/0469,32,Other manufacturing,C,MANUFACTURING,0.24261684715747833,1
regpat,A61B17/0469,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.24358578026294708,2
regpat,A61B17/0469,32,Other manufacturing,C,MANUFACTURING,0.24261684715747833,3
regpat,A61B17/0482,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.27498945593833923,1
regpat,A61B17/06166,32,Other manufacturing,C,MANUFACTURING,0.2670355439186096,1
regpat,A61B17/06166,25,"Manufacture of fabricated metal products, except machinery and equipment",C,MANUFACTURING,0.28237077593803406,2
regpat,A61B17/06166,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.27772244811058044,3
regpat,A61B17/06166,28,Manufacture of machinery and equipment n.e.c.,C,MANUFACTURING,0.2670808732509613,4
regpat,A61B17/06166,32,Other manufacturing,C,MANUFACTURING,0.2670355439186096,5
regpat,A61B17/064,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.27546626329421997,1
regpat,A61B17/0644,32,Other manufacturing,C,MANUFACTURING,0.21780413389205933,1
regpat,A61B17/0644,28,Manufacture of machinery and equipment n.e.c.,C,MANUFACTURING,0.23736925423145294,2
regpat,A61B17/0644,75,Veterinary activities,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.22832311689853668,3
regpat,A61B17/0644,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.22639788687229156,4
regpat,A61B17/0644,33,"Repair, maintenance and installation of machinery and equipment",C,MANUFACTURING,0.22476032376289368,5
regpat,A61B17/068,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.28899046778678894,1
regpat,A61B17/072,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.27051278948783875,1
regpat,A61B17/072,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.27051278948783875,2
regpat,A61B17/07207,32,Other manufacturing,C,MANUFACTURING,0.2591145634651184,1
regpat,A61B17/07207,13,Manufacture of textiles,C,MANUFACTURING,0.29679176211357117,2
regpat,A61B17/07207,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.27714893221855164,3
regpat,A61B17/07207,37,Sewerage,E,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",0.2599745988845825,4
regpat,A61B17/07207,32,Other manufacturing,C,MANUFACTURING,0.2591145634651184,5
regpat,A61B17/11,32,Other manufacturing,C,MANUFACTURING,0.2291380614042282,1
regpat,A61B17/11,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.26392117142677307,2
regpat,A61B17/11,22,Manufacture of rubber and plastic products,C,MANUFACTURING,0.2637662887573242,3
regpat,A61B17/11,15,Manufacture of leather and related products of other materials,C,MANUFACTURING,0.2629556655883789,4
regpat,A61B17/11,12,Manufacture of tobacco products,C,MANUFACTURING,0.2616022229194641,5
regpat,A61B17/1155,32,Other manufacturing,C,MANUFACTURING,0.24416831135749817,1
regpat,A61B17/1155,33,"Repair, maintenance and installation of machinery and equipment",C,MANUFACTURING,0.2822713851928711,2
regpat,A61B17/1155,28,Manufacture of machinery and equipment n.e.c.,C,MANUFACTURING,0.2801203727722168,3
regpat,A61B17/1155,13,Manufacture of textiles,C,MANUFACTURING,0.27391916513442993,4
regpat,A61B17/1155,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.27128127217292786,5
regpat,A61B17/12022,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.29229292273521423,1
regpat,A61B17/12109,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.25876542925834656,1
regpat,A61B17/12109,13,Manufacture of textiles,C,MANUFACTURING,0.27884700894355774,2
regpat,A61B17/12109,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.25876542925834656,3
regpat,A61B17/12172,32,Other manufacturing,C,MANUFACTURING,0.20745326578617096,1
regpat,A61B17/12172,14,Manufacture of wearing apparel,C,MANUFACTURING,0.24443870782852173,2
regpat,A61B17/12172,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.24227581918239594,3
regpat,A61B17/12172,13,Manufacture of textiles,C,MANUFACTURING,0.22656148672103882,4
regpat,A61B17/12172,15,Manufacture of leather and related products of other materials,C,MANUFACTURING,0.2238287776708603,5
regpat,A61B17/122,32,Other manufacturing,C,MANUFACTURING,0.2968377470970154,1
regpat,A61B17/122,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.3341435492038727,2
regpat,A61B17/122,28,Manufacture of machinery and equipment n.e.c.,C,MANUFACTURING,0.323025643825531,3
regpat,A61B17/122,13,Manufacture of textiles,C,MANUFACTURING,0.3203459680080414,4
regpat,A61B17/122,33,"Repair, maintenance and installation of machinery and equipment",C,MANUFACTURING,0.3156964182853699,5
regpat,A61B17/1285,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.2654973566532135,1
regpat,A61B17/1285,13,Manufacture of textiles,C,MANUFACTURING,0.27015039324760437,2
regpat,A61B17/1285,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.2654973566532135,3
regpat,A61B17/22,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.3260873854160309,1
regpat,A61B17/22,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.3260873854160309,2
regpat,A61B17/221,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.33340734243392944,1
